Session ID	zTreeID	Date	Semesterzeit	Pruefungszeit	Ferienzeit	Uhrzeit	ID	SessionID	Session	TN	No	Treatment	No_Problem	Session_Problem	Reason_Problem	Treatment_id	Treatment_id2	Slidertask	slider	creative	eke	kek	slider_fair	creative_trans	Subject	Proposer	Subject_Sample	Group	Mannheim	Sudoku	Gift	Turnier	Feedback	Control	Control_Transfer	Gift_Transfer	Slider_Gift_Fairwage	Evaluator1	Score1	Effort1	Pausen1	Evaluator2	Score2	Effort2	Pausen2	Evaluator3	Score3	Effort3	Pausen3	P_Valid1	P_Valid2	P_Valid3	P_Valid	P_Valid_nonspec1	P_Valid_nonspec2	P_Valid_nonspec3	P_Valid_nonspec	P_Flex1	P_Flex2	P_Flex3	P_Flex	P_Original1	P_Original2	P_Original3	P_Original	Answers1	Answers2	Answers3	Gewoehnlich1	Gewoehnlich2	Gewoehnlich3	bonus_dec	Grund fuer Bonus	Grund gegen Bonus	bonus_recvd	fdb_old	feedback_pos	play_comp	bonus_comp	Transfer1	Transfer2	Transfer3	Ge_Transfer1	Ge_Transfer2	Ge_Transfer3	Ge_Transfer4	Ge_Transfer ges	Ge_Transfer in %	Diff Ge_Tr4-1	Payoff	Fairwage	Adequate_Wage	estimation_ProfitperAnswer	intmot1	intmot2	intmot3	intmot4	self_det_1	self_det_2	self_det_3	self_det_4	self_det_5	pressure1	pressure2	Sex	Age	Altruist	Prosicial	Individualist	Competitive	Income	Creative activities	Gough scale	Freunde	Vorkenntnisse	SE unterdurchschnittlich	SE durchschnitt	SE ueberdurchschnittlich	Gewissenhaftigkeit	Vertraeglichkeit	Neurotizismus	Extraversion	Offenheit	Tendency to forgive	WiWi	SoWi	NaWi	Recht	GeWi	Switching point	Spillover: SE slider uD	Spillover: SE slider D	Spillover: SE slider ueD	Spillover: SE kreativ uD	Spillover: SE kreativ D	Spillover: SE kreativ ueD	Slider Interessant	Kreativ Interessant	P_Subj_1_1	P_Subj_2_1	P_Subj_3_1	P_Subj_4_1	P_Subj_5_1	P_Subj_6_1	P_Subj_7_1	P_Subj_8_1	P_Subj_9_1	P_Subj_10_1	P_Subj_11_1	P_Subj_Durchschnitt_1	P_Subj_1_2	P_Subj_2_2	P_Subj_3_2	P_Subj_4_2	P_Subj_5_2	P_Subj_6_2	P_Subj_7_2	P_Subj_8_2	P_Subj_9_2	P_Subj_10_2	P_Subj_11_2	P_Subj_Durchschnitt_2	P_Subj_1_3	P_Subj_2_3	P_Subj_3_3	P_Subj_4_3	P_Subj_5_3	P_Subj_6_3	P_Subj_7_3	P_Subj_8_3	P_Subj_9_3	P_Subj_10_3	P_Subj_11_3	P_Subj_Durchschnitt_3
29	120521_1554	120521	1	0	0	15:00	12052104290341	C29	29	10	341	4	341	29	Feedback Old	24	creative_feedback	0	0	1	0	0	0	0	2	0	0	1	0		0	0	1	0	0	0	0		0	0	8		0	0	8		0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	1	0	0	0	0	0	0	0	75	0	0	75	0.033	0.000	14.2															0	25	0	0	1	0	600	0	7	0	0	1	0	0	4	5	1	10	17	-2	1	0	0	0	0	7									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	120521_1554	120521	1	0	0	15:00	12052104290342	C29	29	10	342	4		29	Feedback Old	24	creative_feedback	0	0	1	0	0	0	0	3	0	0	1	0		0	0	1	0	0	0	0		9	9	6		6	6	5		13	13	6	4	3	5	12	1	0	1	2	5	3	4	12	0	0	4	4	5	3	6	1	0	0	0			0	1	0	1	1	9	6	13	75	150	150	375	750	0.333	0.083	11.9															1	26	0	0	0	1	1200	1	4	0	0	1	0	0	7	5	5	6	19	6	1	1	0	0	0	7									0	1	2	2	2	1	0	1	0	0	0	0.4	0	1	1	3	2	1	0	0	0	0	0	0.2	0	2	6	5	9	4	1	1	3	0	3	2.2
29	120521_1554	120521	1	0	0	15:00	12052104290343	C29	29	10	343	4		29	Feedback Old	24	creative_feedback	0	0	1	0	0	0	0	4	0	0	2	0		0	0	1	0	0	0	0		24	24	0		16	16	5		17	17	5	11	6	7	24	1	3	3	7	7	9	7	23	6	1	3	10	12	9	10	1	1	4	1			0	1	0	1	0	24	16	17	150	225	375	450	1200	0.533	-0.167	13.5															1	33	0	0	1	0	20	1	8	0	0	0	1	0	7	6	4	7	16	8	0	0	1	0	0	8									0	1	5	6	2	0	0	0	1	0	0	0.2	1	1	1	2	3	3	0	1	0	0	3	1.4	1	1	2	0	3	0	0	0	1	0	0	0.2
29	120521_1554	120521	1	0	0	15:00	12052104291344	C29	29	10	344	4		29	Feedback Old	24	creative_feedback	0	0	1	0	0	0	0	5	1	0	1	0		0	0	1	0	0	0	0		22	22	0		18	18	0		13	13	0	11	7	6	24	1	0	0	1	7	7	6	20	4	4	1	9	12	7	6	2	1	3	0		3	0	1	0	0	0	22	18	13	0	0	0	0	0	0.000	0.000	13.9															1	24	0	0	0	0	0	0	4	0	0	0	1	0	10	8	6	3	18	2	1	0	1	0	0										0	0	5	4	6	0	0	1	0	0	0	0.2	0	0	2	1	1	1	0	0	1	0	0	0.4	0	0	3	3	3	0	2	1	0	0	0	0.2
29	120521_1554	120521	1	0	0	15:00	12052104291345	C29	29	10	345	4		29	Feedback Old	24	creative_feedback	0	0	1	0	0	0	0	6	1	0	2	0		0	0	1	0	0	0	0		7	7	0		17	17	0		15	15	0	4	7	6	17	0	0	1	1	3	7	6	16	0	3	3	6	4	7	7	1	1	0	1	1		0	1	0	0	0	7	17	15	0	0	0	0	0	0.000	0.000	21.6															0	25	0	0	0	0	950	0	4	0	0	0	1	0	6	6	4	10	15	9	1	0	1	0	0										0	0	1	3	1	0	0	0	0	0	0	0	1	2	3	4	3	1	0	0	0	0	0	0.2	3	3	4	3	6	3	1	0	1	1	1	1.2
29	120521_1554	120521	1	0	0	15:00	12052104290346	C29	29	10	346	4		29	Feedback Old	24	creative_feedback	0	0	1	0	0	0	0	7	0	0	2	0		0	0	1	0	0	0	0		5	5	7		6	6	7		12	12	7	2	2	5	9	0	2	0	2	2	4	5	11	1	0	2	3	2	4	5	0	0	1	1			0	1	0	0	0	5	6	12	75	150	225	300	750	0.333	0.000	10.1															0	23	0	0	1	0	700	0	1	0	0	1	0	0	13	9	8	8	10	15	1	1	0	0	0	4									0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	1	4	1	0	0	0	0	2	0.6
29	120521_1554	120521	1	0	0	15:00	12052104290347	C29	29	10	347	4		29	Feedback Old	24	creative_feedback	0	0	1	0	0	0	0	8	0	0	2	0		0	0	1	0	0	0	0		17	17	1		23	23	1		21	21	0	7	9	9	25	2	0	3	5	8	8	10	26	2	6	2	10	9	9	12	1	0	1	1			0	1	1	1	0	17	23	21	75	150	300	375	900	0.400	0.083	13.1															1	23	0	0	1	0	1250	0	4	0	0	0	0	1	9	3	1	7	15	3	0	0	0	1	0	6									1	0	5	8	5	2	1	1	0	0	0	0.6	1	1	4	4	6	2	0	1	1	0	0	0.8	1	1	7	6	11	3	2	3	2	0	1	1.8
29	120521_1554	120521	1	0	0	15:00	12052104290348	C29	29	10	348	4		29	Feedback Old	24	creative_feedback	0	0	1	0	0	0	0	9	0	0	2	0		0	0	1	0	0	0	0		30	30	0		29	29	1		43	43	3	13	11	18	42	3	2	0	5	11	11	13	35	6	7	12	25	16	13	18	2	0	3	1			0	1	1	0	0	30	29	43	75	150	225	300	750	0.333	0.000	11.2															0	21	0	1	0	0	500	1	4	0	1	0	0	1	2	13	6	1	20	8	0	1	0	0	1	6									0	0	10	6	6	1	2	0	0	0	1	0.4	0	0	5	3	7	4	0	0	1	1	2	1.6	3	4	13	6	19	3	2	0	0	5	4	2.4
29	120521_1554	120521	1	0	0	15:00	12052104290349	C29	29	10	349	4		29	Feedback Old	24	creative_feedback	0	0	1	0	0	0	0	10	0	0	1	0		0	0	1	0	0	0	0		24	24	1		0	0	8		0	0	8	11	0	0	11	0	0	0	0	9	0	0	9	4	0	0	4	11	0	0	1	0	0	0			0	1	0	0	0	24	0	0	75	150	0	0	225	0.100	-0.333	13.9															0	18	0	0	1	0	900	0	2	0	0	1	0	0	3	9	7	10	17	5	1	0	0	0	0	7									0	0	4	8	5	1	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	120521_1554	120521	1	0	0	15:00	12052104290350	C29	29	10	350	4		29	Feedback Old	24	creative_feedback	0	0	1	0	0	0	0	11	0	0	1	0		0	0	1	0	0	0	0		26	26	5		11	11	7		8	8	8	13	5	4	22	2	0	1	3	9	5	4	18	4	1	0	5	15	5	5	1	0	1	0			0	1	0	0	0	26	11	8	0	150	225	450	825	0.367	0.500	10.0															0	23	0	0	1	0	0	1	5	0	0	1	0	0	9	7	4	6	17	2	1	0	0	0	0	5									2	2	9	9	3	1	0	0	0	0	0	0.2	2	1	1	1	2	1	0	0	0	0	0	0.2	1	1	3	2	3	0	0	0	0	1	0	0.2
30	120523_0931	120523	1	0	0	09:00	12052302300351	C30	30	10	351	2				22	creative_gift	0	0	1	0	0	0	0	2	0	1	2	0		1	0	0	0	0	0	0		2	2	8		5	5	8		4	4	8	1	2	2	5	0	0	0	0	1	2	2	5	0	1	0	1	1	2	2	1	0	1	1			1	0	0	0	0	2	5	4	75	150	225	300	750	0.333	0.000	17.2															1	21	0	0	1	0	400	1	10	1	0	0	1	0	8	5	8	13	15	7	1	0	0	0	0	6									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
30	120523_0931	120523	1	0	0	09:00	12052302300352	C30	30	10	352	2				22	creative_gift	0	0	1	0	0	0	0	3	0	0	1	0		1	0	0	0	0	0	0		19	19	4		0	0	8		0	0	8	8	0	0	8	6	0	0	6	7	0	0	7	4	0	0	4	14	0	0	1	0	0	0			0	0	0	1	1	19	0	0	0	0	0	0	0	0.000	0.000	14.0															0	24	0	0	1	0	500	0	7	0	0	1	0	0	7	4	8	11	12	14	1	0	0	0	0	6									1	1	4	6	8	1	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	120523_0931	120523	1	0	0	09:00	12052302301353	C30	30	10	353	2				22	creative_gift	0	0	1	0	0	0	0	4	1	0	2	0		1	0	0	0	0	0	0		26	26	0		7	7	0		21	21	0	11	4	8	23	2	0	2	4	6	3	8	17	9	0	5	14	13	4	10	1	0	1	1	1		1	0	0	0	0	26	7	21	0	0	0	0	0	0.000	0.000	13.9															0	21	0	0	0	0	400	0	2	0	0	0	1	0	9	10	0	4	14	8	1	0	0	0	0										1	0	6	6	4	0	1	1	1	0	3	1	0	0	1	1	2	2	0	1	0	1	0	0.8	2	3	6	5	10	1	1	2	0	1	0	0.8
30	120523_0931	120523	1	0	0	09:00	12052302300354	C30	30	10	354	2				22	creative_gift	0	0	1	0	0	0	0	5	0	0	1	0		1	0	0	0	0	0	0		0	0	8		0	0	8		0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0.000	10.2															0	22	0	0	1	0	400	1	1	0	0	0	0	1	11	6	3	4	14	12	0	0	1	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	120523_0931	120523	1	0	0	09:00	12052302300355	C30	30	10	355	2				22	creative_gift	0	0	1	0	0	0	0	6	0	1	2	0		1	0	0	0	0	0	0		8	8	3		7	7	7		6	6	8	3	3	3	9	1	0	0	1	4	3	3	10	1	1	0	2	4	3	3	1	0	0	1			1	0	0	1	1	8	7	6	225	450	600	600	1875	0.833	-0.333	15.7															0	19	0	0	1	0	350	0	1	0	0	1	0	0	11	9	10	7	16	12	1	0	0	0	0	4									2	1	1	3	2	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	1	0	0	0.2	0	0	3	2	3	1	0	0	0	0	0	0.2
30	120523_0931	120523	1	0	0	09:00	12052302300356	C30	30	10	356	2				22	creative_gift	0	0	1	0	0	0	0	7	0	1	2	0		1	0	0	0	0	0	0		12	12	4		20	20	3		19	19	2	4	7	9	20	3	3	1	7	6	9	8	23	2	4	2	8	7	10	10	0	0	2	1			1	0	0	1	0	12	20	19	0	0	0	0	0	0.000	0.000	16.5															1	25	0	0	1	0	600	0	6	0	0	1	0	0	5	6	3	4	13	10	1	0	0	0	0	6									2	3	5	6	4	1	1	1	2	0	3	1.5	0	0	4	4	5	1	0	2	0	1	2	1.25	1	2	4	4	9	0	0	0	0	1	0	0.2
30	120523_0931	120523	1	0	0	09:00	12052302301357	C30	30	10	357	2				22	creative_gift	0	0	1	0	0	0	0	8	1	0	1	0		1	0	0	0	0	0	0		13	13	0		10	10	1		19	19	0	7	4	9	20	1	0	0	1	6	4	5	15	0	2	5	7	8	4	9	1	1	0	0		1	0	0	0	0	0	13	10	19	0	0	0	0	0	0.000	0.000	13.3															1	21	0	0	0	0	400	0	0	0	0	1	0	0	-2	-3	5	5	18	-4	1	0	0	0	0										1	1	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	4	12	2	0	0	0	2	0	0.8
30	120523_0931	120523	1	0	0	09:00	12052302300358	C30	30	10	358	2				22	creative_gift	0	0	1	0	0	0	0	9	0	0	1	0		1	0	0	0	0	0	0		29	29	1		9	9	7		19	19	6	12	2	8	22	4	4	1	9	13	6	7	26	4	1	4	9	16	6	9	1	0	1	0			0	0	0	1	0	29	9	19	0	75	225	300	600	0.267	0.333	12.9															0	25	0	1	0	0	400	0	-1	0	0	1	0	0	11	9	11	10	5	10	1	0	0	0	0	5									1	0	8	5	6	0	0	1	0	1	1	0.6	0	0	1	1	4	0	0	0	1	0	1	0.4	1	0	8	5	8	2	0	0	0	2	0	0.8
30	120523_0931	120523	1	0	0	09:00	12052302300359	C30	30	10	359	2				22	creative_gift	0	0	1	0	0	0	0	10	0	1	2	0		1	0	0	0	0	0	0		14	14	0		18	18	1		8	8	2	6	6	3	15	2	1	1	4	6	7	4	17	2	5	1	8	8	7	4	1	0	0	1			1	0	0	0	0	14	18	8	75	150	0	300	525	0.233	0.000	15.0															0	26	0	0	1	0	500	0	3	0	0	0	1	0	10	10	4	11	16	15	0	0	0	0	0	5									1	1	3	4	2	0	0	0	0	0	0	0	0	0	2	1	2	2	0	1	0	1	0	0.8	1	1	3	3	1	0	0	0	0	0	0	0
30	120523_0931	120523	1	0	0	09:00	12052302300360	C30	30	10	360	2				22	creative_gift	0	0	1	0	0	0	0	11	0	0	1	0		1	0	0	0	0	0	0		2	2	8		0	0	8		0	0	8	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0			0	0	0	1	0	2	0	0	0	0	0	0	0	0.000	0.000	13.0															1	21	0	0	1	0	200	0	3	0	0	0	0	1	2	2	3	4	7	-1	1	0	0	0	0	7									0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	120523_1141	120523	1	0	0	11:00	12052302311361	C31	31	10	361	2				22	creative_gift	0	0	1	0	0	0	0	2	1	0	2	0		1	0	0	0	0	0	0		19	19	0		12	12	0		16	16	0	7	6	9	22	2	0	0	2	7	4	5	16	5	2	2	9	9	6	9	1	1	2	1	1		1	0	0	0	0	19	12	16	0	0	0	0	0	0.000	0.000	17.1															0	23	0	0	0	0	700	0	-3	1	0	1	0	0	5	4	9	9	4	11	1	0	0	0	0										2	2	5	5	6	2	0	1	1	0	0	0.8	0	0	1	0	1	0	0	0	0	0	0	0	1	1	6	3	7	0	0	0	0	0	1	0.2
31	120523_1141	120523	1	0	0	11:00	12052302310362	C31	31	10	362	2				22	creative_gift	0	0	1	0	0	0	0	3	0	1	1	0		1	0	0	0	0	0	0		11	11	5		13	13	4		14	14	4	5	6	6	17	1	1	1	3	5	5	7	17	1	2	1	4	6	7	7	2	0	1	1			1	0	0	1	0	11	13	14	75	150	225	300	750	0.333	0.000	15.2															0	24	0	0	1	0	400	0	1	0	0	1	0	0	13	7	-2	9	7	16	0	0	0	1	0	3									0	0	1	1	2	0	0	0	0	0	0	0	0	1	1	4	3	1	0	0	0	0	0	0.2	1	2	5	3	4	1	1	0	1	2	0	0.8
31	120523_1141	120523	1	0	0	11:00	12052302310363	C31	31	10	363	2				22	creative_gift	0	0	1	0	0	0	0	4	0	1	1	0		1	0	0	0	0	0	0		9	9	0		15	15	0		16	16	1	4	5	6	15	1	0	2	3	5	5	8	18	0	5	2	7	5	5	8	0	0	1	1			1	0	0	1	0	9	15	16	75	150	300	375	900	0.400	0.083	17.1															0	21	0	0	1	0	350	1	4	0	0	0	1	0	10	8	-2	10	17	13	1	0	0	0	0	5									0	0	2	5	2	1	0	0	0	0	0	0.2	0	0	1	1	2	3	0	0	0	0	0	0.6	1	1	4	3	7	2	0	1	0	1	3	1.4
31	120523_1141	120523	1	0	0	11:00	12052302311364	C31	31	10	364	2				22	creative_gift	0	0	1	0	0	0	0	5	1	0	1	0		1	0	0	0	0	0	0		17	17	0		4	4	0		5	5	0	7	2	2	11	1	0	1	2	8	2	3	13	2	0	0	2	8	2	3	0	0	1	1	1		1	0	0	0	0	17	4	5	0	0	0	0	0	0.000	0.000	14.4															1	23	0	0	0	0	800	0	4	0	0	0	0	1	4	9	-1	2	16	8	1	0	0	0	0										2	1	4	5	2	1	0	2	0	0	0	0.6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0	0	0	0.2
31	120523_1141	120523	1	0	0	11:00	12052302310365	C31	31	10	365	2				22	creative_gift	0	0	1	0	0	0	0	6	0	1	2	0		1	0	0	0	0	0	0		14	14	1		15	15	0		20	20	0	6	6	9	21	1	1	0	2	6	7	8	21	2	2	3	7	7	7	9	1	2	0	1			1	0	0	0	0	14	15	20	75	150	225	450	900	0.400	0.167	14.6															1	26	0	1	0	0	700	1	6	0	0	1	0	0	5	8	1	9	16	9	0	0	1	0	0	4									2	1	2	4	1	1	0	0	0	0	0	0.2	0	1	1	4	2	0	0	0	0	0	0	0	2	2	7	2	10	1	0	1	0	0	1	0.6
31	120523_1141	120523	1	0	0	11:00	12052302310366	C31	31	10	366	2				22	creative_gift	0	0	1	0	0	0	0	7	0	1	2	0		1	0	0	0	0	0	0		19	19	3		3	3	7		10	10	7	9	1	4	14	0	1	0	1	6	2	3	11	4	0	3	7	9	2	4	2	1	1	1			1	0	0	0	0	19	3	10	150	300	300	375	1125	0.500	-0.250	16.9															0	21	0	0	1	0	500	0	1	0	0	1	0	0	11	5	12	4	13	3	1	0	1	0	0	6									1	0	6	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	0	0	0	0	0	1	0.25
31	120523_1141	120523	1	0	0	11:00	12052302310367	C31	31	10	367	2				22	creative_gift	0	0	1	0	0	0	0	8	0	1	2	0		1	0	0	0	0	0	0		16	16	3		26	26	2		27	27	2	7	11	13	31	2	0	1	3	7	10	10	27	2	5	4	11	9	11	14	2	1	0	1			1	0	0	0	0	16	26	27	75	150	225	300	750	0.333	0.000	17.4															0	21	0	1	0	0	200	1	5	0	0	0	1	0	6	7	-3	10	19	11	0	1	0	0	0	0									3	1	3	5	3	1	0	2	0	0	0	0.6	1	1	8	5	8	3	0	2	0	1	3	1.85	1	2	10	7	17	3	0	1	2	2	1	1.8
31	120523_1141	120523	1	0	0	11:00	12052302310368	C31	31	10	368	2				22	creative_gift	0	0	1	0	0	0	0	9	0	1	1	0		1	0	0	0	0	0	0		24	24	3		8	8	6		14	14	5	12	4	6	22	0	0	0	0	7	4	6	17	5	0	2	7	12	4	6	1	1	0	1			1	0	0	1	1	24	8	14	0	150	450	750	1350	0.600	0.833	12.7															1	22	0	1	0	0	500	0	-2	0	0	1	0	0	7	7	2	-1	9	4	1	0	0	0	0	5									0	1	9	6	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	5	3	5	0	0	0	0	0	1	0.2
31	120523_1141	120523	1	0	0	11:00	12052302310369	C31	31	10	369	2				22	creative_gift	0	0	1	0	0	0	0	10	0	1	2	0		1	0	0	0	0	0	0		15	15	5		23	23	5		9	9	6	6	9	3	18	1	0	1	2	6	6	4	16	3	8	2	13	7	9	4	0	0	0	1			1	0	0	1	0	15	23	9	0	0	0	0	0	0.000	0.000	17.8															1	22	0	0	1	0	800	0	6	1	1	0	1	0	8	8	2	9	14	8	1	0	0	0	0	7									2	1	6	6	5	0	0	1	2	0	2	1	1	2	6	5	8	2	2	0	1	2	2	1.6	1	0	2	2	5	1	0	0	0	1	0	0.4
31	120523_1141	120523	1	0	0	11:00	12052302310370	C31	31	10	370	2				22	creative_gift	0	0	1	0	0	0	0	11	0	1	1	0		1	0	0	0	0	0	0		2	2	8		10	10	6		5	5	7	1	4	2	7	0	0	1	1	1	4	2	7	0	2	1	3	1	4	3	0	1	0	1			1	0	0	1	1	2	10	5	0	0	0	0	0	0.000	0.000	16.1															1	22	0	0	1	0	1000	1	8	1	0	1	0	0	7	0	-1	9	8	7	1	0	0	0	0	6									0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	4	1	1	0	1	3	0	1
32	120523_1402	120523	1	0	0	14:00	12052303321371	C32	32	10	371	3				23	creative_tournament	0	0	1	0	0	0	0	2	1	0	2	0		0	1	0	0	0	0	0		28	28	1		15	15	0		25	25	0	11	6	12	29	3	2	0	5	7	7	9	23	10	2	4	16	14	8	12	0	0	2	1	3		0	0	0	0	0	28	15	25	0	0	0	0	0	0.000	0.000	17.3															0	20	0	0	0	0	50	1	0	1	0	0	1	0	10	10	7	11	17	12	1	0	0	0	0										2	2	9	10	9	3	1	5	1	0	1	2	1	2	3	6	5	1	0	1	2	2	0	1.2	2	3	8	5	8	1	1	0	1	1	1	0.8
32	120523_1402	120523	1	0	0	14:00	12052303320372	C32	32	10	372	3				23	creative_tournament	0	0	1	0	0	0	0	3	0	1	1	0		0	1	0	0	0	0	0		24	24	2		27	27	2		24	24	1	9	10	9	28	0	2	1	3	8	11	9	28	7	6	6	19	9	12	10	1	0	1	1			1	0	0	1	1	24	27	24	0	0	0	0	0	0.000	0.000	17.3															0	22	0	0	1	0	400	0	4	1	0	0	1	0	-1	-2	5	-1	8	12	1	0	0	0	0	7									2	3	8	8	8	0	1	1	0	0	0	0.2	4	4	6	5	6	1	0	1	0	0	1	0.7	1	2	5	6	11	2	1	0	0	2	1	1
32	120523_1402	120523	1	0	0	14:00	12052303320373	C32	32	10	373	3				23	creative_tournament	0	0	1	0	0	0	0	4	0	1	2	0		0	1	0	0	0	0	0		4	4	8		6	6	8		12	12	5	2	2	7	11	1	0	0	1	2	2	4	8	0	2	1	3	3	2	7	0	0	0	1			0	0	0	0	0	4	6	12	0	0	0	0	0	0.000	0.000	10.6															0	20	0	0	1	0	800	0	2	0	0	0	1	0	9	9	4	6	9	-2	1	0	0	0	0	6									0	0	2	2	2	0	0	0	0	0	0	0	1	1	2	1	2	0	0	0	0	0	1	0.25	2	1	5	3	7	2	2	0	1	0	0	0.6
32	120523_1402	120523	1	0	0	14:00	12052303320374	C32	32	10	374	3				23	creative_tournament	0	0	1	0	0	0	0	5	0	1	2	0		0	1	0	0	0	0	0		7	7	2		16	16	3		17	17	2	3	6	8	17	0	0	0	0	3	6	7	16	1	4	2	7	3	6	8	0	0	0	1			0	0	0	1	0	7	16	17	75	225	300	375	975	0.433	0.083	9.4															1	22	0	1	0	0	0	0	1	0	0	0	1	0	5	3	3	4	12	6	1	1	0	0	0	5									1	0	0	2	1	0	0	0	0	0	0	0	3	0	5	2	4	1	0	0	0	0	1	0.45	1	3	7	5	10	1	1	2	2	1	0	1.2
32	120523_1402	120523	1	0	0	14:00	12052303320375	C32	32	10	375	3				23	creative_tournament	0	0	1	0	0	0	0	6	0	1	2	0		0	1	0	0	0	0	0		29	29	1		18	18	1		22	22	2	13	7	11	31	1	2	1	4	8	8	7	23	8	3	4	15	14	9	12	2	0	1	1			1	0	0	0	0	29	18	22	150	225	375	525	1275	0.567	-0.083	16.4															0	19	0	1	0	0	300	1	5	0	1	0	1	0	10	11	5	9	19	12	1	0	0	0	0	4									3	3	12	10	8	3	0	3	2	0	1	1.8	0	2	2	4	4	0	0	0	0	0	0	0	2	2	9	4	12	3	1	0	1	6	1	2.2
32	120523_1402	120523	1	0	0	14:00	12052303320376	C32	32	10	376	3				23	creative_tournament	0	0	1	0	0	0	0	7	0	1	1	0		0	1	0	0	0	0	0		17	17	0		0	0	4		14	14	1	6	0	5	11	0	0	0	0	6	0	4	10	5	0	5	10	6	0	5	0	0	0	1			0	0	0	1	0	17	0	14	150	375	675	600	1800	0.800	0.000	9.3															0	25	0	1	0	0	0	0	1	1	0	1	0	0	9	11	9	10	17	9	1	0	0	0	0	7									2	2	6	4	5	0	2	4	0	1	3	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	5	1	0	1	1	1	0	0.8
32	120523_1402	120523	1	0	0	14:00	12052303320377	C32	32	10	377	3				23	creative_tournament	0	0	1	0	0	0	0	8	0	1	1	0		0	1	0	0	0	0	0		23	23	0		17	17	0		17	17	2	10	6	6	22	1	2	0	3	8	8	6	22	5	3	5	13	11	8	6	2	1	1	1			0	0	0	1	1	23	17	17	0	0	0	0	0	0.000	0.000	11.1															1	30	0	0	1	0	900	1	6	0	0	0	0	1	10	6	-3	7	19	1	0	0	0	0	0	7									1	1	7	2	6	0	1	2	0	0	0	0.4	0	1	3	2	4	0	0	0	0	0	0	0	0	0	6	2	7	3	1	1	2	1	1	1.6
32	120523_1402	120523	1	0	0	14:00	12052303320378	C32	32	10	378	3				23	creative_tournament	0	0	1	0	0	0	0	9	0	1	2	0		0	1	0	0	0	0	0		31	31	2		15	15	6		18	18	6	14	7	5	26	4	2	4	10	11	8	6	25	6	0	7	13	18	9	9	0	1	0	1			1	0	0	0	0	31	15	18	75	225	300	450	1050	0.467	0.167	17.1															1	19	0	1	0	0	600	0	0	0	0	0	1	0	-1	-2	4	1	9	-12	1	0	0	0	0	7									1	1	12	10	6	3	2	2	1	0	2	1.6	1	0	2	2	2	2	0	0	0	0	0	0.4	0	0	4	3	6	1	0	0	0	0	1	0.4
32	120523_1402	120523	1	0	0	14:00	12052303321379	C32	32	10	379	3				23	creative_tournament	0	0	1	0	0	0	0	10	1	0	1	0		0	1	0	0	0	0	0		27	27	1		7	7	1		24	24	0	11	3	10	24	1	0	0	1	9	3	7	19	7	1	7	15	12	3	10	1	0	1	1	4		0	0	0	0	0	27	7	24	0	0	0	0	0	0.000	0.000	18.7															0	24	0	0	0	0	900	1	4	0	0	0	1	0	12	8	2	5	14	9	1	1	0	0	1										3	1	8	5	5	0	1	0	0	1	0	0.2	1	0	0	1	1	0	0	0	0	0	0	0	3	2	8	5	10	2	2	0	1	3	2	1.6
